,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
64481,541631,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-01-20 10:48:00,1.95,12637.0,France
209139,555161,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-06-01 09:26:00,0.85,12423.0,Belgium
190270,553188,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-05-15 12:55:00,1.69,15379.0,United Kingdom
12887,537400,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,2010-12-06 14:36:00,3.25,17191.0,United Kingdom
104674,545188,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,2,2011-02-28 15:19:00,2.95,14056.0,United Kingdom
31306,538917,21868,POTTING SHED TEA MUG,6,2010-12-15 10:57:00,1.25,17449.0,United Kingdom
29033,538689,22469,HEART OF WICKER SMALL,12,2010-12-14 09:52:00,1.65,13050.0,United Kingdom
44332,540168,22365,DOORMAT RESPECTABLE HOUSE,2,2011-01-05 12:15:00,7.95,13715.0,United Kingdom
447059,574943,21636,MADRAS NOTEBOOK MEDIUM,12,2011-11-08 07:52:00,0.75,13026.0,United Kingdom
346357,567184,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,4,2011-09-18 15:41:00,0.85,16033.0,United Kingdom
397751,571203,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-14 12:33:00,0.83,17677.0,United Kingdom
155683,550006,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-04-14 10:10:00,0.55,17841.0,United Kingdom
39061,539630,21484,CHICK GREY HOT WATER BOTTLE,6,2010-12-20 14:59:00,3.45,17230.0,United Kingdom
169068,551160,22584,PACK OF 6 PANNETONE GIFT BOXES,6,2011-04-26 15:04:00,2.55,15237.0,United Kingdom
102959,545045,22469,HEART OF WICKER SMALL,12,2011-02-27 11:40:00,1.65,15708.0,United Kingdom
392825,570720,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-10-12 10:50:00,1.25,17934.0,United Kingdom
304895,563614,23201,JUMBO BAG ALPHABET,100,2011-08-18 08:51:00,1.79,12415.0,Australia
455975,575660,23012,GLASS APOTHECARY BOTTLE PERFUME,4,2011-11-10 14:38:00,3.95,15297.0,United Kingdom
287058,562046,22313,OFFICE MUG WARMER PINK,6,2011-08-02 10:34:00,2.95,12378.0,Switzerland
416939,572566,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-10-25 10:17:00,1.25,13050.0,United Kingdom
537498,581310,16238,PARTY TIME PENCIL ERASERS,1,2011-12-08 11:43:00,0.21,16442.0,United Kingdom
353031,567718,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-22 10:26:00,1.25,17730.0,United Kingdom
497657,578445,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-24 12:25:00,2.55,15005.0,United Kingdom
110309,545683,21584,RETROSPOT SMALL TUBE MATCHES,1,2011-03-06 11:50:00,1.65,14903.0,United Kingdom
368122,568944,22594,CHRISTMAS GINGHAM TREE,12,2011-09-29 14:50:00,0.85,16589.0,United Kingdom
158997,550320,22060,LARGE CAKE STAND HANGING HEARTS,6,2011-04-17 12:38:00,3.95,12748.0,United Kingdom
19529,537868,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2010-12-08 16:49:00,0.42,12433.0,Norway
471802,576650,22738,RIBBON REEL SNOWY VILLAGE,10,2011-11-16 10:34:00,1.65,14286.0,United Kingdom
478890,577108,20767,BLUE PAISLEY JOURNAL ,1,2011-11-17 17:34:00,2.55,15983.0,United Kingdom
150138,549325,22409,MONEY BOX BISCUITS DESIGN,12,2011-04-08 10:32:00,1.25,12717.0,Greece
67719,541844,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-01-23 12:19:00,1.65,16931.0,United Kingdom
421714,573020,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-10-27 12:37:00,1.65,14842.0,United Kingdom
136021,547922,21626,VINTAGE UNION JACK PENNANT,12,2011-03-28 13:32:00,1.95,15624.0,United Kingdom
388480,570441,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-10-10 14:37:00,2.55,15473.0,United Kingdom
67631,541842,85049F,BABY BOOM RIBBONS ,2,2011-01-23 12:07:00,1.25,16085.0,United Kingdom
220807,556222,84692,BOX OF 24 COCKTAIL PARASOLS,8,2011-06-09 14:23:00,0.42,17522.0,United Kingdom
243182,558432,20718,RED RETROSPOT SHOPPER BAG,10,2011-06-29 12:16:00,1.25,17730.0,United Kingdom
158352,550285,22782,SET 3 WICKER STORAGE BASKETS ,1,2011-04-15 14:14:00,24.95,15249.0,United Kingdom
434781,574062,22467,GUMBALL COAT RACK,6,2011-11-02 14:30:00,2.55,17675.0,United Kingdom
476144,576933,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-11-17 11:29:00,0.65,15529.0,United Kingdom
234483,557527,23064,CINDERELLA CHANDELIER ,4,2011-06-21 09:44:00,41.75,13941.0,United Kingdom
361967,568397,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-09-27 10:24:00,0.42,15745.0,United Kingdom
136080,547926,21397,BLUE POLKADOT EGG CUP ,48,2011-03-28 13:59:00,0.39,12481.0,Germany
475973,576927,23292,SPACEBOY CHILDRENS CUP,8,2011-11-17 11:02:00,1.25,12567.0,France
229486,557057,23239,SET OF 4 KNICK KNACK TINS POPPIES,12,2011-06-16 14:46:00,4.15,16843.0,United Kingdom
412096,572280,20996,JAZZ HEARTS ADDRESS BOOK,5,2011-10-23 11:05:00,0.19,16007.0,United Kingdom
155444,549988,22962,JAM JAR WITH PINK LID,6,2011-04-13 16:43:00,0.85,14367.0,United Kingdom
520115,580262,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-12-02 12:42:00,1.25,16759.0,United Kingdom
448231,575040,82552,WASHROOM METAL SIGN,12,2011-11-08 11:58:00,1.45,13381.0,United Kingdom
80737,543056,22968,ROSE COTTAGE KEEPSAKE BOX ,6,2011-02-03 10:47:00,9.95,12471.0,Germany
33674,539283,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-16 15:47:00,4.95,14092.0,United Kingdom
95306,544450,22379,RECYCLING BAG RETROSPOT ,10,2011-02-20 12:23:00,2.1,17811.0,United Kingdom
412876,572300,23131,MISTLETOE HEART WREATH CREAM,1,2011-10-23 14:40:00,4.15,18005.0,United Kingdom
285898,561933,22197,POPCORN HOLDER,12,2011-08-01 12:56:00,0.85,12949.0,United Kingdom
26584,538517,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2010-12-12 16:05:00,1.45,17618.0,United Kingdom
511159,579472,22150,3 STRIPEY MICE FELTCRAFT,1,2011-11-29 15:09:00,1.95,13521.0,United Kingdom
173947,551727,47566B,TEA TIME PARTY BUNTING,4,2011-05-04 08:40:00,4.95,14245.0,United Kingdom
475760,576911,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-17 10:01:00,3.75,17461.0,United Kingdom
311363,564256,22900,SET 2 TEA TOWELS I LOVE LONDON ,6,2011-08-24 10:45:00,3.25,14796.0,United Kingdom
212440,555485,21217,RED RETROSPOT ROUND CAKE TINS,2,2011-06-03 12:39:00,9.95,17722.0,United Kingdom
23136,538180,22607,WOODEN ROUNDERS GARDEN SET ,8,2010-12-10 09:53:00,8.5,13418.0,United Kingdom
273561,560841,21811,HANGING HEART WITH BELL,24,2011-07-21 12:25:00,1.06,14298.0,United Kingdom
88160,543777,90029,NEW BAROQUE SMALL NECKLACE BLACK,1,2011-02-11 16:20:00,8.5,15406.0,United Kingdom
266379,560253,21523,DOORMAT FANCY FONT HOME SWEET HOME,4,2011-07-17 12:52:00,7.95,13993.0,United Kingdom
348523,567457,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-09-20 12:18:00,1.65,14164.0,United Kingdom
138717,548210,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-03-29 17:23:00,2.95,14606.0,United Kingdom
306393,563750,16237,SLEEPING CAT ERASERS,30,2011-08-19 10:18:00,0.21,16122.0,United Kingdom
153847,549829,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-12 12:56:00,2.95,16713.0,United Kingdom
384466,570126,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-07 13:16:00,1.95,16910.0,United Kingdom
202542,554483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2011-05-24 12:57:00,2.95,13771.0,United Kingdom
238772,557956,20973,12 PENCIL SMALL TUBE WOODLAND,1,2011-06-23 19:20:00,0.65,18283.0,United Kingdom
122347,546862,21174,POTTERING IN THE SHED METAL SIGN,12,2011-03-17 15:34:00,2.08,16216.0,United Kingdom
341993,566789,23245,SET OF 3 REGENCY CAKE TINS,4,2011-09-15 10:35:00,4.95,13134.0,United Kingdom
475,536408,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,2010-12-01 11:41:00,1.95,14307.0,United Kingdom
285163,561896,23053,RECYCLED ACAPULCO MAT PINK,2,2011-07-31 15:22:00,8.25,15819.0,United Kingdom
305021,563619,21877,HOME SWEET HOME MUG,12,2011-08-18 10:01:00,1.25,12839.0,United Kingdom
158636,550303,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-04-17 10:21:00,0.65,18213.0,United Kingdom
519550,580152,POST,POSTAGE,1,2011-12-02 10:22:00,15.0,12364.0,Belgium
333458,566195,22308,TEA COSY BLUE STRIPE,6,2011-09-09 13:44:00,2.55,12433.0,Norway
371144,569212,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-02 12:05:00,4.95,15164.0,United Kingdom
439192,574363,23531,WALL ART BIG LOVE ,120,2011-11-04 10:57:00,4.77,18102.0,United Kingdom
106662,545338,22470,HEART OF WICKER LARGE,3,2011-03-01 17:32:00,2.95,17449.0,United Kingdom
226359,556791,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-06-14 13:51:00,1.25,16928.0,United Kingdom
139675,548334,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,2,2011-03-30 13:56:00,6.35,18108.0,United Kingdom
401360,571438,23110,PARISIENNE KEY CABINET ,4,2011-10-17 13:25:00,5.75,15066.0,United Kingdom
529516,580731,23349,ROLL WRAP VINTAGE CHRISTMAS,1,2011-12-05 17:36:00,1.25,17383.0,United Kingdom
87641,543674,15056N,EDWARDIAN PARASOL NATURAL,120,2011-02-11 11:28:00,4.95,16013.0,United Kingdom
216271,555836,21937,STRAWBERRY   PICNIC BAG,5,2011-06-07 12:36:00,2.95,13098.0,United Kingdom
523153,580502,22311,OFFICE MUG WARMER BLACK+SILVER ,3,2011-12-04 13:15:00,2.95,16931.0,United Kingdom
238055,557894,21704,BAG 250g SWIRLY MARBLES,6,2011-06-23 14:13:00,0.85,14818.0,United Kingdom
434668,574055,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2011-11-02 14:08:00,1.25,16525.0,United Kingdom
403895,571656,23200,JUMBO BAG PEARS,5,2011-10-18 12:43:00,2.08,16393.0,United Kingdom
308721,564049,21905,MORE BUTTER METAL SIGN ,2,2011-08-22 13:30:00,0.79,17585.0,United Kingdom
174531,551821,22193,RED DINER WALL CLOCK,1,2011-05-04 12:20:00,8.5,16942.0,United Kingdom
407979,571920,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2,2011-10-19 16:16:00,9.95,14799.0,United Kingdom
401414,571441,20719,WOODLAND CHARLOTTE BAG,1,2011-10-17 13:31:00,1.63,14096.0,United Kingdom
469655,576602,23485,BOTANICAL GARDENS WALL CLOCK ,4,2011-11-15 15:20:00,20.8,14156.0,EIRE
4969,536833,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-12-02 17:48:00,2.95,18239.0,United Kingdom
439062,574352,23403,LETTER HOLDER HOME SWEET HOME,120,2011-11-04 10:38:00,2.48,18102.0,United Kingdom
408570,571945,22959,WRAP CHRISTMAS VILLAGE,25,2011-10-20 10:34:00,0.42,17354.0,United Kingdom
199244,554091,16237,SLEEPING CAT ERASERS,30,2011-05-22 12:35:00,0.21,13657.0,United Kingdom
328764,565803,22630,DOLLY GIRL LUNCH BOX,12,2011-09-07 10:38:00,1.95,17735.0,United Kingdom
273632,560853,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-07-21 12:33:00,1.25,15311.0,United Kingdom
400373,571307,23223,CHRISTMAS TREE HANGING SILVER ,12,2011-10-17 10:10:00,0.83,14443.0,United Kingdom
380968,569844,23432,PRETTY HANGING QUILTED HEARTS,12,2011-10-06 13:30:00,0.83,12626.0,Germany
154251,549885,22933,BAKING MOULD EASTER EGG MILK CHOC,18,2011-04-12 15:32:00,2.95,17204.0,United Kingdom
198166,554016,21930,JUMBO STORAGE BAG SKULLS,2,2011-05-20 13:14:00,2.08,13243.0,United Kingdom
14482,537595,84725,FREESTYLE CANVAS ART PICTURE,1,2010-12-07 12:29:00,4.25,13569.0,United Kingdom
386661,570242,22294,HEART FILIGREE DOVE  SMALL,24,2011-10-09 15:40:00,1.25,16380.0,United Kingdom
149224,549281,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-04-07 13:19:00,2.1,17735.0,United Kingdom
38448,C539576,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,-24,2010-12-20 12:25:00,1.25,14911.0,EIRE
247469,558771,22097,SWALLOW SQUARE TISSUE BOX,4,2011-07-03 15:53:00,0.39,17105.0,United Kingdom
299852,563174,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-12 13:40:00,0.85,16746.0,United Kingdom
295713,562838,85130B,BEADED CRYSTAL HEART GREEN LARGE,24,2011-08-09 15:59:00,0.79,13162.0,United Kingdom
117921,546414,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-03-13 10:25:00,1.45,16768.0,United Kingdom
436542,574170,21373,MIRRORED WALL ART SNOWFLAKES,5,2011-11-03 11:43:00,0.75,16221.0,United Kingdom
293770,562616,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-08-08 12:28:00,2.08,14748.0,United Kingdom
112915,545901,21383,PACK OF 12 STICKY BUNNIES,1,2011-03-07 17:52:00,0.65,15834.0,United Kingdom
29722,538816,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-12-14 12:35:00,4.95,16812.0,United Kingdom
358790,568163,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-09-25 12:34:00,0.85,14540.0,United Kingdom
387400,570287,22651,GENTLEMAN SHIRT REPAIR KIT ,12,2011-10-10 11:37:00,0.85,17425.0,United Kingdom
185243,552786,85150,LADIES & GENTLEMEN METAL SIGN,48,2011-05-11 12:14:00,1.69,16029.0,United Kingdom
541871,581585,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-12-09 12:31:00,1.95,15804.0,United Kingdom
324464,565401,22077,6 RIBBONS RUSTIC CHARM,1,2011-09-02 17:38:00,1.95,16686.0,United Kingdom
191523,553374,20723,STRAWBERRY CHARLOTTE BAG,10,2011-05-16 14:51:00,0.85,14489.0,United Kingdom
59310,541281,22616,PACK OF 12 LONDON TISSUES ,1,2011-01-17 11:59:00,0.29,17988.0,United Kingdom
98097,544668,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-02-22 15:14:00,2.95,16573.0,United Kingdom
37669,539475,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,1,2010-12-19 14:41:00,0.85,16686.0,United Kingdom
78664,542893,22423,REGENCY CAKESTAND 3 TIER,2,2011-02-01 13:36:00,12.75,18202.0,United Kingdom
213960,555561,22470,HEART OF WICKER LARGE,12,2011-06-05 14:38:00,2.95,16654.0,United Kingdom
99201,544749,21622,VINTAGE UNION JACK CUSHION COVER,1,2011-02-23 10:57:00,4.95,15373.0,United Kingdom
18996,537825,22198,LARGE POPCORN HOLDER ,2,2010-12-08 14:36:00,1.65,15005.0,United Kingdom
231649,557276,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,2011-06-19 12:05:00,1.65,16931.0,United Kingdom
302073,563376,23200,JUMBO BAG PEARS,5,2011-08-16 10:36:00,2.08,15752.0,United Kingdom
459253,575871,22195,LARGE HEART MEASURING SPOONS,12,2011-11-11 12:52:00,1.65,14911.0,EIRE
374685,569401,22633,HAND WARMER UNION JACK,12,2011-10-04 08:56:00,2.1,15111.0,United Kingdom
20491,538056,90195A,PURPLE GEMSTONE BRACELET,4,2010-12-09 13:34:00,8.95,17198.0,United Kingdom
483231,577497,21327,SKULLS WRITING SET ,2,2011-11-20 12:22:00,1.65,17555.0,United Kingdom
258041,559551,84192,ASSORTED COLOUR METAL CAT ,3,2011-07-10 16:18:00,1.25,16877.0,United Kingdom
333811,566219,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,2011-09-09 15:51:00,0.39,17426.0,United Kingdom
206377,554933,84991,60 TEATIME FAIRY CAKE CASES,9,2011-05-27 13:26:00,0.55,13232.0,United Kingdom
33712,539290,21232,STRAWBERRY CERAMIC TRINKET BOX,6,2010-12-16 16:36:00,1.25,16271.0,United Kingdom
63080,541518,90108,BLUE BLOSSOM HAIR CLIP,12,2011-01-19 09:05:00,1.05,12451.0,Switzerland
199152,554085,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-05-22 11:53:00,1.65,16945.0,United Kingdom
314047,564558,20685,DOORMAT RED RETROSPOT,2,2011-08-26 08:59:00,7.95,12704.0,Finland
247401,558769,21931,JUMBO STORAGE BAG SUKI,2,2011-07-03 14:58:00,2.08,17899.0,United Kingdom
480452,577302,23356,LOVE HOT WATER BOTTLE,1,2011-11-18 12:57:00,5.95,17904.0,United Kingdom
102855,545039,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,4,2011-02-27 10:22:00,2.1,17243.0,United Kingdom
61946,541491,15044D,RED PAPER PARASOL,6,2011-01-18 14:04:00,2.95,12510.0,Spain
13975,537440,21000,ROSE DU SUD COSMETICS BAG,1,2010-12-06 17:16:00,4.25,17869.0,United Kingdom
361783,568379,21137,BLACK RECORD COVER FRAME,4,2011-09-27 09:05:00,3.75,16626.0,United Kingdom
130795,547510,22621,TRADITIONAL KNITTING NANCY,12,2011-03-23 13:42:00,1.45,15245.0,United Kingdom
463172,576054,21790,VINTAGE SNAP CARDS,1,2011-11-13 14:55:00,0.85,15787.0,United Kingdom
199841,554104,22992,REVOLVER WOODEN RULER ,12,2011-05-22 14:03:00,1.95,12705.0,Germany
456896,575726,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-11-10 19:12:00,2.95,16791.0,United Kingdom
158504,550297,22714,CARD BIRTHDAY COWBOY,12,2011-04-15 15:58:00,0.42,14056.0,United Kingdom
46718,540357,22962,JAM JAR WITH PINK LID,96,2011-01-06 15:14:00,0.72,13093.0,United Kingdom
68283,541858,22983,CARD BILLBOARD FONT,12,2011-01-23 15:34:00,0.42,16983.0,United Kingdom
255628,559357,22692,DOORMAT WELCOME TO OUR HOME,20,2011-07-07 18:56:00,6.75,17107.0,United Kingdom
107547,545459,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-03-02 17:21:00,2.95,17576.0,United Kingdom
152454,549595,22316,200 BENDY SKULL STRAWS,192,2011-04-11 10:59:00,1.06,13324.0,United Kingdom
152024,549575,71038,WHITE HANGING BEADS CANDLE HOLDER,2,2011-04-10 16:04:00,5.45,13956.0,United Kingdom
516982,580025,20996,JAZZ HEARTS ADDRESS BOOK,6,2011-12-01 11:53:00,0.19,15021.0,United Kingdom
487701,577774,22620,4 TRADITIONAL SPINNING TOPS,3,2011-11-21 15:57:00,1.45,16712.0,United Kingdom
160051,550446,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-04-18 12:36:00,4.95,13871.0,United Kingdom
201941,554348,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-05-24 08:49:00,8.5,13523.0,United Kingdom
483649,577505,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-20 12:37:00,4.25,13118.0,United Kingdom
397304,571178,23176,ABC TREASURE BOOK BOX ,1,2011-10-14 10:38:00,2.25,14089.0,United Kingdom
428530,573484,22295,HEART FILIGREE DOVE LARGE,12,2011-10-31 11:33:00,1.65,14883.0,United Kingdom
235317,557636,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,2011-06-21 15:41:00,2.95,17841.0,United Kingdom
443449,574701,23330,DECORATIVE WICKER HEART MEDIUM,3,2011-11-06 13:54:00,1.25,15426.0,United Kingdom
385338,570192,22736,RIBBON REEL MAKING SNOWMEN ,10,2011-10-07 15:26:00,1.65,17509.0,United Kingdom
265278,560212,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-07-15 14:58:00,1.25,14722.0,United Kingdom
29983,538839,37343,POLKADOT MUG PINK ,4,2010-12-14 13:10:00,1.65,14606.0,United Kingdom
414503,572461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-24 12:56:00,2.95,17344.0,United Kingdom
428981,573511,22992,REVOLVER WOODEN RULER ,12,2011-10-31 12:25:00,1.95,12347.0,Iceland
325740,565453,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-09-04 16:05:00,1.45,15136.0,United Kingdom
537959,581378,85150,LADIES & GENTLEMEN METAL SIGN,2,2011-12-08 12:50:00,2.55,17673.0,United Kingdom
13994,537441,21181,PLEASE ONE PERSON METAL SIGN,12,2010-12-06 17:26:00,2.1,13564.0,United Kingdom
115139,546107,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,2011-03-09 12:33:00,1.65,17238.0,United Kingdom
59875,541414,22583,PACK OF 6 HANDBAG GIFT BOXES,1,2011-01-17 16:14:00,2.55,18212.0,United Kingdom
213871,555558,37444A,YELLOW BREAKFAST CUP AND SAUCER,2,2011-06-05 14:06:00,0.39,14159.0,United Kingdom
173208,551658,20728,LUNCH BAG CARS BLUE,10,2011-05-03 12:13:00,1.65,16746.0,United Kingdom
376833,569536,47566,PARTY BUNTING,4,2011-10-04 15:44:00,4.95,13269.0,United Kingdom
412773,572295,22466,FAIRY TALE COTTAGE NIGHT LIGHT,2,2011-10-23 13:49:00,1.95,16686.0,United Kingdom
504186,578944,23251,VINTAGE RED ENAMEL TRIM MUG ,2,2011-11-27 13:41:00,1.25,16005.0,United Kingdom
182826,552575,22855,FINE WICKER HEART ,12,2011-05-10 12:25:00,1.25,14397.0,United Kingdom
14236,537468,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2010-12-07 10:36:00,3.95,12567.0,France
303431,563544,21889,WOODEN BOX OF DOMINOES,48,2011-08-17 12:10:00,1.25,17937.0,United Kingdom
300930,563217,82001S,VINYL RECORD FRAME SILVER,4,2011-08-14 13:21:00,3.75,13515.0,United Kingdom
373058,569261,21264,WHITE GOOSE FEATHER TREE 60CM ,2,2011-10-03 11:34:00,1.95,17321.0,United Kingdom
332748,566094,23159,SET OF 5 PANCAKE DAY MAGNETS,3,2011-09-09 10:42:00,2.08,17965.0,United Kingdom
246571,558707,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-07-01 12:58:00,2.55,12748.0,United Kingdom
293435,562600,20974,12 PENCILS SMALL TUBE SKULL,24,2011-08-08 10:01:00,0.65,12676.0,Sweden
66815,541816,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,3,2011-01-21 15:57:00,1.65,17799.0,United Kingdom
280673,561485,84519A,TOMATO CHARLIE+LOLA COASTER SET,2,2011-07-27 13:42:00,1.25,17841.0,United Kingdom
401021,571411,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-10-17 12:33:00,7.95,17858.0,United Kingdom
159324,550331,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-04-17 13:43:00,1.65,15555.0,United Kingdom
217691,555931,85034B,3 WHITE CHOC MORRIS BOXED CANDLES,4,2011-06-08 08:31:00,4.25,17828.0,Malta
192994,553503,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-05-17 13:20:00,1.25,14606.0,United Kingdom
92507,544193,22988,SOLDIERS EGG CUP ,12,2011-02-17 08:23:00,1.25,12431.0,Belgium
371210,569215,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-02 12:30:00,0.83,13571.0,United Kingdom
32274,539050,21986,PACK OF 12 PINK POLKADOT TISSUES,1,2010-12-15 16:21:00,0.29,12577.0,France
440134,574509,22633,HAND WARMER UNION JACK,2,2011-11-04 13:25:00,2.1,16012.0,United Kingdom
287587,562108,10120,DOGGY RUBBER,5,2011-08-02 15:40:00,0.21,17809.0,United Kingdom
273709,C560855,22241,GARLAND WOODEN HAPPY EASTER,-2,2011-07-21 13:00:00,1.25,14410.0,United Kingdom
105738,545238,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2011-03-01 11:02:00,1.25,15241.0,United Kingdom
401844,571442,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-10-17 13:39:00,5.95,17049.0,United Kingdom
442627,574677,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-06 12:32:00,4.95,16445.0,United Kingdom
94472,544368,22502,PICNIC BASKET WICKER SMALL,2,2011-02-18 11:27:00,5.95,14057.0,United Kingdom
161889,550495,20973,12 PENCIL SMALL TUBE WOODLAND,3,2011-04-18 15:00:00,0.65,13769.0,United Kingdom
183796,552669,23000,TRAVEL CARD WALLET TRANSPORT,3,2011-05-10 15:05:00,0.42,16710.0,United Kingdom
337067,566427,22616,PACK OF 12 LONDON TISSUES ,12,2011-09-12 14:24:00,0.39,17433.0,United Kingdom
135023,547877,22763,KEY CABINET MA CAMPAGNE,1,2011-03-27 15:46:00,9.95,14573.0,United Kingdom
158290,550280,20712,JUMBO BAG WOODLAND ANIMALS,2,2011-04-15 13:31:00,2.08,13048.0,United Kingdom
241481,558232,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-06-27 14:30:00,2.55,17841.0,United Kingdom
463441,576062,22983,CARD BILLBOARD FONT,12,2011-11-13 15:30:00,0.42,12867.0,United Kingdom
363885,568591,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-28 10:39:00,0.29,17088.0,United Kingdom
209101,555158,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-06-01 08:38:00,3.75,14842.0,United Kingdom
393923,570861,21642,ASSORTED TUTTI FRUTTI PEN,24,2011-10-12 15:27:00,0.29,14775.0,United Kingdom
19792,537892,POST,POSTAGE,1,2010-12-09 10:13:00,18.0,12481.0,Germany
480730,577316,23681,LUNCH BAG RED VINTAGE DOILY,10,2011-11-18 13:30:00,1.65,12578.0,Italy
197666,553923,79030G,TUMBLER NEW ENGLAND,96,2011-05-20 09:30:00,0.39,13266.0,United Kingdom
13269,537433,21754,HOME BUILDING BLOCK WORD,18,2010-12-06 16:36:00,5.45,12913.0,United Kingdom
461948,575957,84212,"ASSORTED FLOWER COLOUR ""LEIS""",5,2011-11-13 12:19:00,0.65,13170.0,United Kingdom
535100,581188,22990,COTTON APRON PANTRY DESIGN,12,2011-12-07 16:47:00,1.95,17735.0,United Kingdom
126176,547066,47559B,TEA TIME OVEN GLOVE,10,2011-03-20 13:41:00,1.25,12921.0,United Kingdom
233246,557466,20726,LUNCH BAG WOODLAND,10,2011-06-20 13:08:00,1.65,13815.0,Germany
119006,C546519,84459A,PINK METAL CHICKEN HEART ,-12,2011-03-14 12:27:00,1.49,14350.0,United Kingdom
261558,559872,21084,SET/6 COLLAGE PAPER CUPS,24,2011-07-13 11:00:00,0.19,16816.0,United Kingdom
306369,563749,20677,PINK POLKADOT BOWL,8,2011-08-19 10:10:00,1.25,12360.0,Austria
150068,549322,22990,COTTON APRON PANTRY DESIGN,2,2011-04-08 10:20:00,4.95,16558.0,United Kingdom
